dataset_version,family,parameter,arch_seed,arch_id,gates_json,energy,exact,gap,label_steps,label_restarts,depth,n_single,n_double,n_parameters
2026-09-v3-pauli-factor-graph,Hubbard,2.0,11,21,"[[""D"",[0,3,1,2]],[""S"",[0,2]],[""S"",[2,3]],[""S"",[0,1]],[""S"",[2,3]],[""S"",[0,1]],[""S"",[0,3]]]",-1.2352815625682456,-1.2360679774997896,0.0007864149315439661,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,11,22,"[[""S"",[0,1]],[""S"",[2,3]],[""S"",[2,3]],[""S"",[1,2]]]",-0.9998511330461223,-1.2360679774997896,0.2362168444536673,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,11,23,"[[""S"",[3,2]],[""D"",[0,2,1,3]],[""S"",[0,2]],[""S"",[0,2]]]",-0.7308031208602377,-1.2360679774997896,0.5052648566395519,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,0,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""S"",[2,3]]]",-0.4139262814477537,-1.2360679774997896,0.8221416960520359,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,1,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[0,1]],[""S"",[0,1]]]",-0.9995117439808969,-1.2360679774997896,0.23655623351889266,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,2,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[1,2]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[0,2]]]",-0.4142128600297006,-1.2360679774997896,0.821855117470089,60,2,6,5,1,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,3,"[[""D"",[0,3,1,2]],[""S"",[2,3]],[""S"",[0,3]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,2]]]",-1.236017652138245,-1.2360679774997896,5.032536154447875e-05,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,4,"[[""S"",[0,1]],[""S"",[0,1]],[""S"",[1,2]]]",-0.4141006908719286,-1.2360679774997896,0.821967286627861,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,5,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[2,3]]]",-0.41417830862146815,-1.2360679774997896,0.8218896688783215,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,6,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[2,3]]]",-1.2350737620390886,-1.2360679774997896,0.0009942154607009979,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,7,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[2,3]],[""S"",[0,3]]]",-0.4141252777660644,-1.2360679774997896,0.8219426997337251,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,8,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[1,2]],[""S"",[0,1]]]",-1.2339801749067965,-1.2360679774997896,0.0020878025929931265,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,9,"[[""D"",[0,3,1,2]],[""D"",[0,1,2,3]],[""S"",[0,3]],[""S"",[0,2]]]",0.0,-1.2360679774997896,1.2360679774997896,60,2,4,2,2,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,10,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[1,3]],[""D"",[0,2,1,3]]]",-0.7319944363826953,-1.2360679774997896,0.5040735411170942,60,2,6,3,3,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,11,"[[""S"",[3,2]],[""S"",[0,1]],[""D"",[0,1,2,3]]]",-0.9997147242991434,-1.2360679774997896,0.23635325320064615,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,12,"[[""D"",[0,3,1,2]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[1,3]],[""S"",[0,2]],[""S"",[1,3]],[""S"",[1,2]],[""D"",[0,1,2,3]]]",-1.2334537173417002,-1.2360679774997896,0.00261426015808941,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,13,"[[""S"",[3,2]],[""S"",[1,2]],[""S"",[1,2]],[""S"",[2,3]],[""S"",[0,3]],[""S"",[0,2]],[""S"",[0,3]]]",-0.6180218990796684,-1.2360679774997896,0.6180460784201212,60,2,7,7,0,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,14,"[[""S"",[0,1]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[2,3]],[""S"",[0,1]],[""D"",[0,1,2,3]]]",-0.9994828239554672,-1.2360679774997896,0.2365851535443224,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,15,"[[""D"",[0,3,1,2]],[""D"",[0,2,1,3]],[""S"",[0,1]]]",-0.41366828889537643,-1.2360679774997896,0.8223996886044131,60,2,3,1,2,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,16,"[[""S"",[0,1]],[""S"",[1,3]],[""S"",[0,3]]]",-0.4139756817615051,-1.2360679774997896,0.8220922957382845,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,17,"[[""S"",[3,2]],[""S"",[0,2]],[""D"",[0,2,1,3]],[""S"",[0,3]],[""S"",[0,3]]]",-0.7310334642947597,-1.2360679774997896,0.5050345132050299,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,18,"[[""D"",[0,3,1,2]],[""S"",[2,3]],[""S"",[0,2]],[""D"",[0,2,1,3]]]",-1.2351856637979859,-1.2360679774997896,0.0008823137018036942,60,2,4,2,2,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,19,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,1]],[""S"",[1,2]]]",-0.9996235796581324,-1.2360679774997896,0.23644439784165716,60,2,6,6,0,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,20,"[[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,3]],[""S"",[1,3]],[""S"",[1,3]]]",-0.4141607956450929,-1.2360679774997896,0.8219071818546967,60,2,5,5,0,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,21,"[[""D"",[0,3,1,2]],[""D"",[0,2,1,3]],[""S"",[1,3]],[""S"",[0,3]],[""S"",[0,1]],[""S"",[1,2]]]",-1.2336714708477716,-1.2360679774997896,0.00239650665201796,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,22,"[[""S"",[0,1]],[""S"",[2,3]],[""D"",[0,1,2,3]]]",-0.9996940198484121,-1.2360679774997896,0.23637395765137748,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,23,23,"[[""S"",[3,2]],[""S"",[0,2]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""S"",[1,2]]]",-0.7316527181433228,-1.2360679774997896,0.5044152593564668,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,0,"[[""D"",[0,3,1,2]],[""S"",[2,3]],[""S"",[2,3]]]",-0.41416937569169054,-1.2360679774997896,0.821898601808099,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,1,"[[""S"",[3,2]],[""D"",[0,2,1,3]],[""S"",[2,3]],[""S"",[0,3]]]",-1.2028682984578807,-1.2360679774997896,0.0331996790419089,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,2,"[[""S"",[0,1]],[""S"",[1,2]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]]]",-0.7312413823609554,-1.2360679774997896,0.5048265951388342,60,2,4,2,2,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,3,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,3]]]",-0.41401201766361606,-1.2360679774997896,0.8220559598361735,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,4,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[2,3]]]",-0.9997158867436815,-1.2360679774997896,0.23635209075610808,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,5,"[[""S"",[3,2]],[""S"",[0,2]],[""S"",[1,2]],[""S"",[0,2]],[""S"",[2,3]],[""S"",[2,3]],[""D"",[0,1,2,3]]]",-1.2312788347022812,-1.2360679774997896,0.004789142797508417,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,6,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[2,3]]]",-0.41377280056839627,-1.2360679774997896,0.8222951769313933,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,7,"[[""S"",[3,2]],[""S"",[0,2]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[1,3]],[""S"",[0,2]]]",-0.4142025362232489,-1.2360679774997896,0.8218654412765407,60,2,6,6,0,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,8,"[[""S"",[0,1]],[""S"",[1,2]],[""S"",[0,3]],[""D"",[0,2,1,3]],[""S"",[1,3]],[""D"",[0,1,2,3]]]",-0.9896536796709662,-1.2360679774997896,0.2464142978288234,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,9,"[[""D"",[0,3,1,2]],[""D"",[0,1,2,3]],[""S"",[0,3]],[""S"",[1,2]],[""S"",[0,1]]]",-0.41378247301269183,-1.2360679774997896,0.8222855044870978,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,10,"[[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,1]],[""S"",[2,3]]]",-0.999645850523915,-1.2360679774997896,0.2364221269758746,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,11,"[[""S"",[3,2]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]],[""S"",[1,2]],[""S"",[1,2]]]",-0.41392417483861926,-1.2360679774997896,0.8221438026611703,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,12,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""D"",[0,1,2,3]]]",-5.551115123125783e-17,-1.2360679774997896,1.2360679774997896,60,2,3,1,2,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,13,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[1,2]],[""D"",[0,1,2,3]]]",-0.41412124438117903,-1.2360679774997896,0.8219467331186106,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,14,"[[""S"",[0,1]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[2,3]],[""S"",[1,2]],[""D"",[0,2,1,3]]]",-0.9997376425820936,-1.2360679774997896,0.23633033491769595,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,15,"[[""D"",[0,3,1,2]],[""S"",[0,2]],[""D"",[0,2,1,3]],[""S"",[0,1]],[""S"",[0,3]],[""S"",[0,3]],[""D"",[0,2,1,3]]]",-1.2326233593137692,-1.2360679774997896,0.003444618186020376,60,2,7,4,3,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,16,"[[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[1,2]],[""S"",[1,3]],[""S"",[2,3]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]]]",-1.2358532819230423,-1.2360679774997896,0.00021469557674724804,60,2,7,4,3,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,17,"[[""S"",[3,2]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[0,1]],[""S"",[0,3]]]",-0.9994807896169127,-1.2360679774997896,0.23658718788287691,60,2,7,7,0,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,18,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[1,2]],[""S"",[0,3]],[""S"",[2,3]],[""S"",[0,2]],[""S"",[0,1]]]",-1.235160849500395,-1.2360679774997896,0.0009071279993946302,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,19,"[[""S"",[3,2]],[""D"",[0,1,2,3]],[""S"",[1,2]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""S"",[0,2]],[""D"",[0,1,2,3]],[""S"",[2,3]]]",-1.2262928482244813,-1.2360679774997896,0.009775129275308325,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,20,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[1,3]],[""S"",[0,2]],[""D"",[0,1,2,3]],[""S"",[1,3]],[""S"",[1,3]],[""S"",[1,3]]]",-0.7303070196019359,-1.2360679774997896,0.5057609578978537,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,21,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[0,3]],[""S"",[0,3]]]",-0.41409458328571086,-1.2360679774997896,0.8219733942140788,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,22,"[[""S"",[0,1]],[""S"",[0,3]],[""S"",[0,2]],[""D"",[0,2,1,3]],[""S"",[0,2]],[""S"",[1,3]],[""S"",[0,3]],[""S"",[1,2]]]",-0.7319634368042769,-1.2360679774997896,0.5041045406955127,60,2,8,7,1,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,37,23,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]]]",-0.6173868012383523,-1.2360679774997896,0.6186811762614373,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,0,"[[""D"",[0,3,1,2]],[""D"",[0,2,1,3]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[0,3]]]",0.0,-1.2360679774997896,1.2360679774997896,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,1,"[[""S"",[3,2]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]],[""D"",[0,2,1,3]]]",-0.7317562201295706,-1.2360679774997896,0.5043117573702189,60,2,4,1,3,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,2,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[1,2]],[""S"",[2,3]]]",-0.9997326736630977,-1.2360679774997896,0.23633530383669188,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,3,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""S"",[0,1]]]",-0.4138833939858632,-1.2360679774997896,0.8221845835139263,60,2,4,2,2,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,4,"[[""S"",[0,1]],[""S"",[2,3]],[""S"",[2,3]]]",-0.9999500603878244,-1.2360679774997896,0.23611791711196517,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,5,"[[""S"",[3,2]],[""D"",[0,2,1,3]],[""S"",[1,2]],[""S"",[0,2]],[""S"",[0,1]]]",-1.2358637180559333,-1.2360679774997896,0.00020425944385626948,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,6,"[[""D"",[0,3,1,2]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""S"",[1,3]],[""S"",[1,3]]]",0.0,-1.2360679774997896,1.2360679774997896,60,2,5,2,3,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,7,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[1,2]],[""S"",[0,2]],[""S"",[0,3]],[""S"",[0,1]],[""D"",[0,2,1,3]]]",-1.2255621380796182,-1.2360679774997896,0.010505839420171359,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,8,"[[""S"",[0,1]],[""S"",[0,3]],[""S"",[1,3]]]",-0.4141063006976693,-1.2360679774997896,0.8219616768021203,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,9,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""S"",[2,3]],[""S"",[1,3]],[""S"",[0,3]]]",-1.2354025677946072,-1.2360679774997896,0.0006654097051823626,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,10,"[[""S"",[0,1]],[""S"",[1,3]],[""S"",[0,2]],[""S"",[2,3]],[""S"",[2,3]]]",-0.9996938698517351,-1.2360679774997896,0.23637410764805444,60,2,5,5,0,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,11,"[[""S"",[3,2]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""D"",[0,1,2,3]],[""S"",[1,2]],[""S"",[0,3]],[""S"",[0,2]],[""S"",[0,2]]]",-1.2351965374375642,-1.2360679774997896,0.0008714400622253926,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,12,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""S"",[1,3]]]",-5.551115123125783e-17,-1.2360679774997896,1.2360679774997896,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,13,"[[""S"",[3,2]],[""S"",[1,2]],[""D"",[0,2,1,3]],[""S"",[1,3]]]",-0.731674910897906,-1.2360679774997896,0.5043930666018835,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,14,"[[""S"",[0,1]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""S"",[1,3]]]",-0.731285144294453,-1.2360679774997896,0.5047828332053366,60,2,4,2,2,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,15,"[[""D"",[0,3,1,2]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,2]]]",-1.2300107337298594,-1.2360679774997896,0.006057243769930221,60,2,7,4,3,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,16,"[[""S"",[0,1]],[""S"",[0,3]],[""S"",[0,3]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[1,3]],[""D"",[0,1,2,3]],[""S"",[2,3]]]",-1.2314165503503731,-1.2360679774997896,0.004651427149416465,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,17,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[0,2]]]",-0.4140750794565873,-1.2360679774997896,0.8219928980432023,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,18,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[0,3]],[""S"",[0,3]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]],[""S"",[2,3]]]",-1.2349326375921785,-1.2360679774997896,0.0011353399076110549,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,19,"[[""S"",[3,2]],[""S"",[2,3]],[""S"",[1,2]]]",-0.4137105346444186,-1.2360679774997896,0.822357442855371,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,20,"[[""S"",[0,1]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,2]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[1,2]],[""S"",[1,2]]]",-0.4140972663294892,-1.2360679774997896,0.8219707111703004,60,2,8,7,1,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,21,"[[""D"",[0,3,1,2]],[""S"",[2,3]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""S"",[1,2]]]",-1.234876197152227,-1.2360679774997896,0.00119178034756251,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,22,"[[""S"",[0,1]],[""S"",[1,2]],[""S"",[1,2]],[""S"",[1,3]],[""S"",[0,1]],[""D"",[0,2,1,3]]]",-0.731741212912852,-1.2360679774997896,0.5043267645869376,60,2,6,5,1,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,51,23,"[[""S"",[3,2]],[""S"",[0,2]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[1,3]]]",-0.9996876178968407,-1.2360679774997896,0.2363803596029489,60,2,7,7,0,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,0,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""S"",[0,1]],[""S"",[1,3]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,2]],[""S"",[0,2]]]",-0.414096376483458,-1.2360679774997896,0.8219716010163316,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,1,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[2,3]],[""S"",[0,1]],[""S"",[1,3]]]",-0.9996091472331083,-1.2360679774997896,0.23645883026668124,60,2,5,5,0,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,2,"[[""S"",[0,1]],[""S"",[1,3]],[""D"",[0,1,2,3]],[""S"",[1,3]],[""S"",[0,1]],[""S"",[0,1]]]",-0.41364548141241414,-1.2360679774997896,0.8224224960873754,60,2,6,5,1,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,3,"[[""D"",[0,3,1,2]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""S"",[0,1]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[0,2]]]",-1.2341985339237906,-1.2360679774997896,0.0018694435759989414,60,2,8,3,5,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,4,"[[""S"",[0,1]],[""S"",[0,3]],[""S"",[1,2]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[0,1]]]",-1.2324343982238233,-1.2360679774997896,0.0036335792759663033,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,5,"[[""S"",[3,2]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""S"",[0,1]]]",-1.2356755715000436,-1.2360679774997896,0.00039240599974599277,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,6,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""D"",[0,2,1,3]],[""S"",[2,3]],[""S"",[2,3]],[""S"",[0,3]]]",-0.4140988785634559,-1.2360679774997896,0.8219690989363337,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,7,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[1,2]]]",-0.4138612304587221,-1.2360679774997896,0.8222067470410674,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,8,"[[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[1,3]],[""D"",[0,1,2,3]],[""S"",[2,3]],[""D"",[0,2,1,3]]]",-1.2354508359558407,-1.2360679774997896,0.0006171415439488737,60,2,8,4,4,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,9,"[[""D"",[0,3,1,2]],[""S"",[1,3]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[2,3]]]",-0.4138355610559994,-1.2360679774997896,0.8222324164437902,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,10,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[1,3]],[""S"",[0,2]],[""D"",[0,1,2,3]],[""S"",[0,3]]]",-0.9989638207750335,-1.2360679774997896,0.23710415672475604,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,11,"[[""S"",[3,2]],[""D"",[0,2,1,3]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""D"",[0,1,2,3]],[""S"",[0,1]]]",-1.2353398864644922,-1.2360679774997896,0.0007280910352973624,60,2,6,3,3,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,12,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""S"",[2,3]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[1,3]],[""S"",[0,2]]]",-1.2348421507230543,-1.2360679774997896,0.0012258267767353281,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,13,"[[""S"",[3,2]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]]]",-0.41371474903980676,-1.2360679774997896,0.8223532284599828,60,2,3,1,2,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,14,"[[""S"",[0,1]],[""S"",[0,1]],[""S"",[0,1]],[""S"",[1,3]],[""D"",[0,1,2,3]]]",-0.4142090923524677,-1.2360679774997896,0.8218588851473219,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,15,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""S"",[0,2]],[""D"",[0,1,2,3]]]",-1.2339964175848603,-1.2360679774997896,0.002071559914929244,60,2,6,3,3,6
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,16,"[[""S"",[0,1]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""S"",[2,3]],[""S"",[1,3]],[""S"",[1,2]],[""S"",[1,3]]]",-1.2354930299080105,-1.2360679774997896,0.000574947591779118,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,17,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[0,2]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[0,1]]]",-1.2231208244452059,-1.2360679774997896,0.012947153054583715,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,18,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[0,2]]]",-0.41403991360114356,-1.2360679774997896,0.822028063898646,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,19,"[[""S"",[3,2]],[""S"",[2,3]],[""S"",[0,3]],[""S"",[0,2]]]",-0.4137373614818675,-1.2360679774997896,0.822330616017922,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,20,"[[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[1,2]],[""S"",[0,2]],[""S"",[1,2]],[""S"",[0,2]]]",-1.235925908738918,-1.2360679774997896,0.00014206876087152764,60,2,8,7,1,8
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,21,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[0,2]],[""D"",[0,1,2,3]],[""S"",[0,2]],[""S"",[1,3]]]",-5.551115123125783e-17,-1.2360679774997896,1.2360679774997896,60,2,7,5,2,7
2026-09-v3-pauli-factor-graph,Hubbard,2.0,79,22,"[[""S"",[0,1]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,2]],[""S"",[1,3]],[""S"",[1,2]],[""S"",[0,3]],[""D"",[0,2,1,3]]]",-0.9935244815715484,-1.2360679774997896,0.2425434959282412,60,2,8,7,1,8
