dataset_version,family,parameter,arch_seed,arch_id,gates_json,energy,exact,gap,label_steps,label_restarts,depth,n_single,n_double,n_parameters
2026-09-v3-pauli-factor-graph,LiH,2.0,51,12,"[[""D"",[0,1,2,3]],[""D"",[0,1,4,5]],[""S"",[1,3]],[""D"",[0,3,2,4]],[""D"",[0,3,4,5]]]",-7.832172667735969,-7.832221985843114,4.931810714570162e-05,70,2,5,1,4,5
2026-09-v3-pauli-factor-graph,LiH,2.0,51,13,"[[""S"",[1,3]],[""S"",[0,2]],[""D"",[1,4,2,5]],[""D"",[0,3,4,5]],[""D"",[0,2,1,5]],[""D"",[0,2,1,3]],[""S"",[1,2]],[""S"",[2,5]]]",-7.83165471994628,-7.832221985843114,0.0005672658968345345,70,2,8,4,4,8
2026-09-v3-pauli-factor-graph,LiH,2.0,51,14,"[[""S"",[0,4]],[""D"",[0,1,2,5]],[""D"",[0,3,1,5]]]",-7.83090514256333,-7.832221985843114,0.001316843279784763,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.0,51,15,"[[""D"",[0,1,2,3]],[""D"",[0,2,1,5]],[""D"",[2,4,3,5]],[""D"",[0,1,3,5]]]",-7.831467332618191,-7.832221985843114,0.0007546532249236293,70,2,4,0,4,4
2026-09-v3-pauli-factor-graph,LiH,2.0,51,16,"[[""S"",[0,2]],[""D"",[2,4,3,5]],[""D"",[1,2,4,5]],[""D"",[0,1,3,5]]]",-7.831642694081286,-7.832221985843114,0.0005792917618281379,70,2,4,1,3,4
2026-09-v3-pauli-factor-graph,LiH,2.0,51,17,"[[""S"",[1,3]],[""D"",[0,4,3,5]],[""S"",[0,5]],[""D"",[1,2,3,4]],[""S"",[0,3]],[""S"",[1,4]],[""D"",[0,1,2,5]]]",-7.830905177010058,-7.832221985843114,0.0013168088330566263,70,2,7,4,3,7
2026-09-v3-pauli-factor-graph,LiH,2.0,79,0,"[[""D"",[0,1,2,3]],[""D"",[1,2,4,5]],[""S"",[0,4]]]",-7.831467235227648,-7.832221985843114,0.0007547506154663708,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.0,79,1,"[[""S"",[1,3]],[""S"",[4,5]],[""S"",[0,2]],[""D"",[0,2,3,4]],[""S"",[0,4]],[""D"",[1,3,2,5]],[""S"",[1,2]],[""S"",[1,3]]]",-7.830905067812366,-7.832221985843114,0.001316918030748404,70,2,8,6,2,8
2026-09-v3-pauli-factor-graph,LiH,2.0,79,2,"[[""S"",[0,4]],[""D"",[0,2,1,3]],[""D"",[0,3,4,5]],[""S"",[0,5]],[""D"",[0,2,3,4]]]",-7.830905574556394,-7.832221985843114,0.0013164112867203315,70,2,5,2,3,5
2026-09-v3-pauli-factor-graph,LiH,2.0,79,3,"[[""D"",[0,1,2,3]],[""D"",[0,1,3,5]],[""D"",[1,2,3,4]],[""D"",[0,2,3,4]],[""S"",[0,4]],[""S"",[1,2]]]",-7.8314667436543655,-7.832221985843114,0.0007552421887488947,70,2,6,2,4,6
2026-09-v3-pauli-factor-graph,LiH,2.0,79,4,"[[""S"",[0,2]],[""D"",[1,4,3,5]],[""D"",[1,4,3,5]],[""D"",[1,3,4,5]],[""S"",[0,3]],[""S"",[0,4]],[""D"",[1,2,4,5]],[""S"",[1,5]]]",-7.831642627124789,-7.832221985843114,0.0005793587183253734,70,2,8,4,4,8
2026-09-v3-pauli-factor-graph,LiH,2.0,79,5,"[[""S"",[1,3]],[""S"",[3,4]],[""D"",[0,2,1,5]],[""D"",[1,4,3,5]],[""D"",[2,3,4,5]],[""D"",[0,3,4,5]],[""S"",[0,1]],[""S"",[0,3]]]",-7.831642799261214,-7.832221985843114,0.0005791865819002595,70,2,8,4,4,8
2026-09-v3-pauli-factor-graph,LiH,2.0,79,6,"[[""D"",[0,1,2,3]],[""S"",[0,4]],[""D"",[1,3,4,5]],[""D"",[1,3,4,5]],[""S"",[0,3]]]",-7.831466976245884,-7.832221985843114,0.000755009597230405,70,2,5,2,3,5
2026-09-v3-pauli-factor-graph,LiH,2.0,79,7,"[[""S"",[1,5]],[""S"",[3,4]],[""D"",[2,3,4,5]],[""D"",[0,3,4,5]],[""D"",[0,3,4,5]],[""D"",[0,2,1,3]]]",-7.830905610084502,-7.832221985843114,0.0013163757586127645,70,2,6,2,4,6
2026-09-v3-pauli-factor-graph,LiH,2.0,79,8,"[[""S"",[0,2]],[""D"",[0,4,1,5]],[""D"",[0,3,1,4]]]",-7.830905528956625,-7.832221985843114,0.0013164568864896253,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.0,79,9,"[[""D"",[0,1,2,3]],[""D"",[1,4,2,5]],[""S"",[0,2]],[""D"",[1,4,2,5]],[""D"",[0,1,3,5]],[""D"",[1,2,3,4]],[""D"",[0,3,2,4]],[""D"",[1,4,3,5]]]",-7.83150515623238,-7.832221985843114,0.0007168296107344929,70,2,8,1,7,8
2026-09-v3-pauli-factor-graph,LiH,2.0,79,10,"[[""S"",[0,4]],[""D"",[0,2,3,4]],[""S"",[2,3]],[""S"",[1,4]],[""D"",[0,2,3,5]]]",-7.830905597900357,-7.832221985843114,0.0013163879427571246,70,2,5,3,2,5
2026-09-v3-pauli-factor-graph,LiH,2.0,79,11,"[[""S"",[1,5]],[""D"",[1,2,3,5]],[""D"",[0,3,1,5]],[""S"",[2,4]],[""D"",[1,3,2,5]],[""D"",[0,1,2,3]]]",-7.831467295124866,-7.832221985843114,0.0007546907182485185,70,2,6,2,4,6
2026-09-v3-pauli-factor-graph,LiH,2.0,79,12,"[[""D"",[0,1,2,3]],[""D"",[2,4,3,5]],[""D"",[0,1,4,5]],[""D"",[2,4,3,5]],[""D"",[1,2,3,4]],[""S"",[0,3]]]",-7.832120563844483,-7.832221985843114,0.00010142199863150125,70,2,6,1,5,6
2026-09-v3-pauli-factor-graph,LiH,2.0,79,13,"[[""S"",[1,3]],[""D"",[0,1,2,5]],[""D"",[1,3,2,4]],[""D"",[0,2,4,5]],[""D"",[0,1,2,5]],[""S"",[0,1]],[""D"",[0,3,1,5]],[""S"",[1,5]]]",-7.830905452425981,-7.832221985843114,0.0013165334171336696,70,2,8,3,5,8
2026-09-v3-pauli-factor-graph,LiH,2.0,79,14,"[[""S"",[0,4]],[""D"",[1,2,3,5]],[""D"",[1,3,2,4]]]",-7.830905583297894,-7.832221985843114,0.0013164025452203632,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.0,79,15,"[[""D"",[0,1,2,3]],[""S"",[0,5]],[""S"",[0,1]],[""D"",[0,2,3,4]],[""D"",[1,2,3,5]]]",-7.831466899870317,-7.832221985843114,0.0007550859727976089,70,2,5,2,3,5
2026-09-v3-pauli-factor-graph,LiH,2.0,79,16,"[[""S"",[0,2]],[""S"",[0,1]],[""D"",[0,2,3,4]],[""D"",[1,3,4,5]],[""S"",[1,4]],[""D"",[1,3,2,4]]]",-7.830905515398129,-7.832221985843114,0.0013164704449852849,70,2,6,3,3,6
2026-09-v3-pauli-factor-graph,LiH,2.0,79,17,"[[""S"",[1,3]],[""D"",[0,1,2,5]],[""D"",[1,3,2,4]],[""D"",[0,4,2,5]],[""D"",[0,2,3,4]],[""D"",[0,1,2,4]],[""D"",[0,3,1,4]]]",-7.830905174931291,-7.832221985843114,0.0013168109118231186,70,2,7,1,6,7
2026-09-v3-pauli-factor-graph,LiH,2.4,11,0,"[[""D"",[0,1,2,3]],[""D"",[1,2,3,4]],[""D"",[0,3,1,4]]]",-7.784924845290697,-7.785972944186938,0.001048098896240468,70,2,3,0,3,3
2026-09-v3-pauli-factor-graph,LiH,2.4,11,1,"[[""S"",[1,3]],[""D"",[0,4,2,5]],[""S"",[0,2]],[""D"",[0,1,3,4]],[""S"",[1,3]],[""D"",[0,2,1,4]]]",-7.78338080418135,-7.785972944186938,0.0025921400055874955,70,2,6,3,3,6
2026-09-v3-pauli-factor-graph,LiH,2.4,11,2,"[[""S"",[0,4]],[""S"",[0,4]],[""D"",[0,3,1,5]],[""S"",[1,2]],[""D"",[0,3,4,5]],[""D"",[1,4,3,5]],[""D"",[2,4,3,5]],[""D"",[0,2,3,4]]]",-7.783381643516274,-7.785972944186938,0.0025913006706632657,70,2,8,3,5,8
2026-09-v3-pauli-factor-graph,LiH,2.4,11,3,"[[""D"",[0,1,2,3]],[""S"",[1,3]],[""D"",[0,1,3,5]],[""D"",[0,1,2,5]],[""D"",[0,2,3,5]],[""D"",[2,4,3,5]],[""S"",[3,4]],[""D"",[1,3,2,5]]]",-7.785130456387703,-7.785972944186938,0.0008424877992343482,70,2,8,2,6,8
2026-09-v3-pauli-factor-graph,LiH,2.4,11,4,"[[""S"",[0,2]],[""D"",[1,2,3,4]],[""S"",[2,5]]]",-7.783381662121262,-7.785972944186938,0.002591282065675493,70,2,3,2,1,3
2026-09-v3-pauli-factor-graph,LiH,2.4,11,5,"[[""S"",[1,3]],[""D"",[0,1,3,5]],[""D"",[1,4,3,5]],[""D"",[1,3,2,4]],[""D"",[1,2,3,5]],[""D"",[0,3,1,5]],[""D"",[2,4,3,5]]]",-7.783381520702228,-7.785972944186938,0.00259142348470931,70,2,7,1,6,7
2026-09-v3-pauli-factor-graph,LiH,2.4,11,6,"[[""D"",[0,1,2,3]],[""S"",[2,3]],[""S"",[3,5]],[""D"",[0,3,1,5]],[""D"",[1,2,3,5]],[""D"",[0,1,3,4]],[""D"",[2,4,3,5]],[""D"",[0,1,2,3]]]",-7.784924908168824,-7.785972944186938,0.0010480360181137627,70,2,8,2,6,8
2026-09-v3-pauli-factor-graph,LiH,2.4,11,7,"[[""S"",[1,5]],[""D"",[0,4,2,5]],[""S"",[2,4]],[""D"",[0,4,1,5]],[""D"",[1,3,2,4]],[""D"",[1,2,4,5]],[""D"",[1,2,4,5]],[""D"",[2,3,4,5]]]",-7.783381651212537,-7.785972944186938,0.0025912929744009716,70,2,8,2,6,8
2026-09-v3-pauli-factor-graph,LiH,2.4,11,8,"[[""S"",[0,2]],[""D"",[0,1,3,4]],[""D"",[0,3,2,5]]]",-7.783381605526456,-7.785972944186938,0.002591338660481668,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.4,11,9,"[[""D"",[0,1,2,3]],[""S"",[0,4]],[""D"",[2,3,4,5]],[""D"",[1,4,2,5]]]",-7.785502544011708,-7.785972944186938,0.0004704001752298126,70,2,4,1,3,4
2026-09-v3-pauli-factor-graph,LiH,2.4,11,10,"[[""S"",[0,4]],[""S"",[2,4]],[""S"",[1,3]],[""D"",[1,3,2,5]]]",-7.783381602929784,-7.785972944186938,0.0025913412571538785,70,2,4,3,1,4
2026-09-v3-pauli-factor-graph,LiH,2.4,11,11,"[[""S"",[1,5]],[""S"",[2,3]],[""D"",[0,1,4,5]],[""D"",[1,4,2,5]],[""D"",[2,4,3,5]],[""S"",[2,3]],[""D"",[0,2,3,4]]]",-7.784105137964655,-7.785972944186938,0.001867806222282553,70,2,7,3,4,7
2026-09-v3-pauli-factor-graph,LiH,2.4,11,12,"[[""D"",[0,1,2,3]],[""S"",[2,3]],[""D"",[0,1,2,5]]]",-7.784925212725823,-7.785972944186938,0.0010477314611145871,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.4,11,13,"[[""S"",[1,3]],[""D"",[0,1,3,4]],[""D"",[0,1,2,3]],[""D"",[1,4,2,5]],[""D"",[0,3,2,4]]]",-7.785153496896835,-7.785972944186938,0.0008194472901026373,70,2,5,1,4,5
2026-09-v3-pauli-factor-graph,LiH,2.4,11,14,"[[""S"",[0,4]],[""D"",[0,1,2,3]],[""D"",[1,4,2,5]],[""S"",[0,1]],[""S"",[3,5]],[""S"",[1,4]],[""S"",[0,1]]]",-7.784925010036312,-7.785972944186938,0.0010479341506259843,70,2,7,5,2,7
2026-09-v3-pauli-factor-graph,LiH,2.4,11,15,"[[""D"",[0,1,2,3]],[""D"",[0,2,1,5]],[""D"",[1,3,2,4]],[""D"",[0,2,4,5]],[""D"",[1,3,2,5]],[""S"",[0,3]],[""D"",[0,3,1,4]],[""S"",[0,2]]]",-7.78512989853749,-7.785972944186938,0.0008430456494474825,70,2,8,2,6,8
2026-09-v3-pauli-factor-graph,LiH,2.4,11,16,"[[""S"",[0,2]],[""S"",[0,4]],[""D"",[0,4,1,5]],[""S"",[0,1]]]",-7.783381644409182,-7.785972944186938,0.002591299777755296,70,2,4,3,1,4
2026-09-v3-pauli-factor-graph,LiH,2.4,11,17,"[[""S"",[1,3]],[""S"",[4,5]],[""S"",[3,5]],[""S"",[0,5]]]",-7.783381627268856,-7.785972944186938,0.0025913169180817874,70,2,4,4,0,4
2026-09-v3-pauli-factor-graph,LiH,2.4,23,0,"[[""D"",[0,1,2,3]],[""D"",[0,1,2,5]],[""D"",[0,3,2,4]]]",-7.784925068736795,-7.785972944186938,0.0010478754501423992,70,2,3,0,3,3
2026-09-v3-pauli-factor-graph,LiH,2.4,23,1,"[[""S"",[1,3]],[""D"",[0,2,3,4]],[""S"",[1,2]],[""S"",[1,2]]]",-7.783381635296778,-7.785972944186938,0.0025913088901594605,70,2,4,3,1,4
2026-09-v3-pauli-factor-graph,LiH,2.4,23,2,"[[""S"",[0,4]],[""D"",[1,3,2,5]],[""D"",[0,1,2,5]],[""S"",[2,3]],[""S"",[2,3]],[""S"",[2,3]]]",-7.783381410137339,-7.785972944186938,0.002591534049598998,70,2,6,4,2,6
2026-09-v3-pauli-factor-graph,LiH,2.4,23,3,"[[""D"",[0,1,2,3]],[""D"",[0,4,3,5]],[""D"",[0,1,3,4]]]",-7.784924171202081,-7.785972944186938,0.0010487729848565053,70,2,3,0,3,3
2026-09-v3-pauli-factor-graph,LiH,2.4,23,4,"[[""S"",[0,2]],[""D"",[0,4,2,5]],[""D"",[0,1,2,3]],[""D"",[0,1,3,4]],[""S"",[0,3]],[""S"",[1,5]],[""D"",[0,2,1,5]]]",-7.785152886004065,-7.785972944186938,0.0008200581828727849,70,2,7,3,4,7
2026-09-v3-pauli-factor-graph,LiH,2.4,23,5,"[[""S"",[1,3]],[""S"",[0,1]],[""D"",[0,1,2,4]]]",-7.783381610745925,-7.785972944186938,0.0025913334410123667,70,2,3,2,1,3
2026-09-v3-pauli-factor-graph,LiH,2.4,23,6,"[[""D"",[0,1,2,3]],[""S"",[4,5]],[""D"",[0,3,2,5]]]",-7.784925015020615,-7.785972944186938,0.0010479291663223478,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.4,23,7,"[[""S"",[1,5]],[""S"",[0,3]],[""D"",[0,3,4,5]]]",-7.783381593547987,-7.785972944186938,0.0025913506389505514,70,2,3,2,1,3
2026-09-v3-pauli-factor-graph,LiH,2.4,23,8,"[[""S"",[0,2]],[""S"",[3,4]],[""D"",[0,2,3,5]],[""S"",[3,5]]]",-7.783381632358519,-7.785972944186938,0.002591311828418874,70,2,4,3,1,4
2026-09-v3-pauli-factor-graph,LiH,2.4,23,9,"[[""D"",[0,1,2,3]],[""D"",[1,3,2,5]],[""S"",[0,5]],[""D"",[1,4,3,5]],[""D"",[0,2,1,5]],[""S"",[0,1]]]",-7.785152626099766,-7.785972944186938,0.0008203180871717564,70,2,6,2,4,6
2026-09-v3-pauli-factor-graph,LiH,2.4,23,10,"[[""S"",[0,4]],[""D"",[0,4,3,5]],[""S"",[2,5]],[""S"",[1,4]]]",-7.783381475687869,-7.785972944186938,0.002591468499068661,70,2,4,3,1,4
2026-09-v3-pauli-factor-graph,LiH,2.4,23,11,"[[""S"",[1,5]],[""D"",[0,4,3,5]],[""S"",[0,1]],[""D"",[1,3,2,5]],[""D"",[0,4,1,5]],[""D"",[1,4,3,5]]]",-7.783381606358223,-7.785972944186938,0.0025913378287150124,70,2,6,2,4,6
2026-09-v3-pauli-factor-graph,LiH,2.4,23,12,"[[""D"",[0,1,2,3]],[""S"",[0,5]],[""D"",[1,3,2,5]]]",-7.7849251968886355,-7.785972944186938,0.0010477472983021485,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.4,23,13,"[[""S"",[1,3]],[""S"",[1,4]],[""S"",[2,4]],[""D"",[0,1,4,5]],[""S"",[1,4]],[""D"",[0,1,4,5]],[""D"",[0,3,1,4]],[""D"",[1,2,3,4]]]",-7.784108688068204,-7.785972944186938,0.0018642561187336426,70,2,8,4,4,8
2026-09-v3-pauli-factor-graph,LiH,2.4,23,14,"[[""S"",[0,4]],[""D"",[0,2,1,5]],[""D"",[0,2,1,4]],[""D"",[0,3,2,5]],[""S"",[2,5]],[""S"",[1,2]],[""D"",[0,1,2,3]]]",-7.784924998755137,-7.785972944186938,0.0010479454318002013,70,2,7,3,4,7
2026-09-v3-pauli-factor-graph,LiH,2.4,23,15,"[[""D"",[0,1,2,3]],[""D"",[0,1,3,4]],[""D"",[1,3,2,4]],[""D"",[1,2,3,5]],[""S"",[0,3]],[""D"",[0,4,2,5]],[""S"",[0,2]],[""D"",[1,2,3,4]]]",-7.78513210822545,-7.785972944186938,0.0008408359614877625,70,2,8,2,6,8
2026-09-v3-pauli-factor-graph,LiH,2.4,23,16,"[[""S"",[0,2]],[""D"",[2,3,4,5]],[""S"",[0,5]]]",-7.78338159653558,-7.785972944186938,0.0025913476513572675,70,2,3,2,1,3
2026-09-v3-pauli-factor-graph,LiH,2.4,23,17,"[[""S"",[1,3]],[""D"",[0,4,1,5]],[""S"",[4,5]]]",-7.783381641088858,-7.785972944186938,0.002591303098079756,70,2,3,2,1,3
2026-09-v3-pauli-factor-graph,LiH,2.4,37,0,"[[""D"",[0,1,2,3]],[""D"",[0,3,2,4]],[""D"",[0,2,3,5]]]",-7.784924718118112,-7.785972944186938,0.0010482260688258194,70,2,3,0,3,3
2026-09-v3-pauli-factor-graph,LiH,2.4,37,1,"[[""S"",[1,3]],[""D"",[1,3,4,5]],[""D"",[0,2,4,5]],[""S"",[3,4]]]",-7.783381652025456,-7.785972944186938,0.002591292161481462,70,2,4,2,2,4
2026-09-v3-pauli-factor-graph,LiH,2.4,37,2,"[[""S"",[0,4]],[""D"",[0,2,1,5]],[""D"",[1,4,3,5]],[""D"",[2,4,3,5]]]",-7.783381660472501,-7.785972944186938,0.0025912837144366208,70,2,4,1,3,4
2026-09-v3-pauli-factor-graph,LiH,2.4,37,3,"[[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[1,5]],[""D"",[0,1,4,5]]]",-7.785502397858483,-7.785972944186938,0.00047054632845444644,70,2,4,2,2,4
2026-09-v3-pauli-factor-graph,LiH,2.4,37,4,"[[""S"",[0,2]],[""D"",[1,3,2,5]],[""D"",[0,2,4,5]]]",-7.783381659762888,-7.785972944186938,0.0025912844240494337,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.4,37,5,"[[""S"",[1,3]],[""S"",[2,5]],[""D"",[0,1,3,4]],[""S"",[1,2]],[""D"",[0,2,4,5]],[""D"",[0,2,4,5]],[""D"",[1,2,3,5]]]",-7.784110313601348,-7.785972944186938,0.0018626305855899972,70,2,7,3,4,7
2026-09-v3-pauli-factor-graph,LiH,2.4,37,6,"[[""D"",[0,1,2,3]],[""S"",[3,4]],[""S"",[3,5]],[""D"",[0,2,4,5]]]",-7.784925236241236,-7.785972944186938,0.001047707945701859,70,2,4,2,2,4
2026-09-v3-pauli-factor-graph,LiH,2.4,37,7,"[[""S"",[1,5]],[""S"",[2,3]],[""S"",[3,5]],[""S"",[2,5]],[""D"",[0,3,1,4]],[""S"",[1,3]]]",-7.78338165547971,-7.785972944186938,0.0025912887072276902,70,2,6,5,1,6
2026-09-v3-pauli-factor-graph,LiH,2.4,37,8,"[[""S"",[0,2]],[""D"",[0,1,2,4]],[""S"",[3,4]],[""D"",[2,4,3,5]],[""D"",[0,2,3,4]],[""D"",[0,4,3,5]]]",-7.785150342150779,-7.785972944186938,0.0008226020361590258,70,2,6,2,4,6
2026-09-v3-pauli-factor-graph,LiH,2.4,37,9,"[[""D"",[0,1,2,3]],[""D"",[0,3,4,5]],[""S"",[4,5]],[""D"",[0,1,2,4]],[""S"",[0,1]]]",-7.78492446604546,-7.785972944186938,0.0010484781414774602,70,2,5,2,3,5
2026-09-v3-pauli-factor-graph,LiH,2.4,37,10,"[[""S"",[0,4]],[""S"",[2,4]],[""S"",[0,5]],[""D"",[0,2,3,5]]]",-7.783381588143753,-7.785972944186938,0.0025913560431849447,70,2,4,3,1,4
2026-09-v3-pauli-factor-graph,LiH,2.4,37,11,"[[""S"",[1,5]],[""D"",[1,2,3,4]],[""D"",[1,2,3,5]],[""D"",[0,1,2,4]],[""D"",[0,2,1,5]]]",-7.7833814977428615,-7.785972944186938,0.002591446444076162,70,2,5,1,4,5
2026-09-v3-pauli-factor-graph,LiH,2.4,37,12,"[[""D"",[0,1,2,3]],[""S"",[2,5]],[""D"",[1,3,2,4]]]",-7.784925181215877,-7.785972944186938,0.0010477629710603509,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.4,37,13,"[[""S"",[1,3]],[""D"",[0,1,4,5]],[""D"",[0,2,1,5]],[""D"",[0,4,3,5]]]",-7.784110728248653,-7.785972944186938,0.0018622159382850612,70,2,4,1,3,4
2026-09-v3-pauli-factor-graph,LiH,2.4,37,14,"[[""S"",[0,4]],[""D"",[0,1,2,5]],[""S"",[0,1]],[""S"",[0,4]],[""D"",[1,3,2,5]],[""D"",[0,4,2,5]],[""D"",[0,2,1,4]],[""D"",[1,3,4,5]]]",-7.784102079240967,-7.785972944186938,0.0018708649459702187,70,2,8,3,5,8
2026-09-v3-pauli-factor-graph,LiH,2.4,37,15,"[[""D"",[0,1,2,3]],[""S"",[2,4]],[""D"",[2,3,4,5]],[""S"",[0,2]],[""S"",[3,5]],[""D"",[0,2,1,3]],[""D"",[1,2,4,5]]]",-7.785755356157398,-7.785972944186938,0.00021758802953986134,70,2,7,3,4,7
2026-09-v3-pauli-factor-graph,LiH,2.4,37,16,"[[""S"",[0,2]],[""D"",[2,3,4,5]],[""D"",[0,1,2,5]],[""D"",[0,3,1,5]],[""D"",[0,3,2,4]],[""D"",[1,2,3,4]],[""D"",[1,2,3,4]]]",-7.783381527381141,-7.785972944186938,0.0025914168057967757,70,2,7,1,6,7
2026-09-v3-pauli-factor-graph,LiH,2.4,37,17,"[[""S"",[1,3]],[""S"",[0,2]],[""S"",[1,5]],[""S"",[2,5]],[""S"",[3,4]],[""S"",[1,2]],[""S"",[3,5]]]",-7.783381587909295,-7.785972944186938,0.0025913562776427312,70,2,7,7,0,7
2026-09-v3-pauli-factor-graph,LiH,2.4,51,0,"[[""D"",[0,1,2,3]],[""D"",[1,4,3,5]],[""S"",[3,5]],[""D"",[0,1,2,3]],[""S"",[2,5]]]",-7.784924858834067,-7.785972944186938,0.001048085352870487,70,2,5,2,3,5
2026-09-v3-pauli-factor-graph,LiH,2.4,51,1,"[[""S"",[1,3]],[""D"",[1,2,3,5]],[""D"",[1,2,3,4]],[""D"",[1,2,4,5]]]",-7.78338165504806,-7.785972944186938,0.0025912891388779613,70,2,4,1,3,4
2026-09-v3-pauli-factor-graph,LiH,2.4,51,2,"[[""S"",[0,4]],[""D"",[1,3,2,4]],[""D"",[0,1,2,4]],[""D"",[0,4,2,5]]]",-7.7833813014308495,-7.785972944186938,0.0025916427560881417,70,2,4,1,3,4
2026-09-v3-pauli-factor-graph,LiH,2.4,51,3,"[[""D"",[0,1,2,3]],[""S"",[1,5]],[""D"",[0,3,1,4]]]",-7.784925144213546,-7.785972944186938,0.001047799973391328,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.4,51,4,"[[""S"",[0,2]],[""D"",[0,1,3,4]],[""D"",[1,2,3,4]],[""S"",[0,1]]]",-7.783381536307829,-7.785972944186938,0.0025914078791089423,70,2,4,2,2,4
2026-09-v3-pauli-factor-graph,LiH,2.4,51,5,"[[""S"",[1,3]],[""D"",[0,3,4,5]],[""D"",[0,3,2,5]]]",-7.784110526445743,-7.785972944186938,0.0018624177411945553,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.4,51,6,"[[""D"",[0,1,2,3]],[""D"",[2,4,3,5]],[""D"",[0,2,1,5]],[""S"",[2,3]],[""S"",[0,1]]]",-7.784924614134479,-7.785972944186938,0.0010483300524590788,70,2,5,2,3,5
2026-09-v3-pauli-factor-graph,LiH,2.4,51,7,"[[""S"",[1,5]],[""D"",[1,4,3,5]],[""D"",[1,4,2,5]],[""D"",[0,4,1,5]],[""D"",[0,1,3,5]]]",-7.7833813328541,-7.785972944186938,0.0025916113328374735,70,2,5,1,4,5
2026-09-v3-pauli-factor-graph,LiH,2.4,51,8,"[[""S"",[0,2]],[""D"",[0,2,3,4]],[""D"",[0,2,1,5]],[""S"",[2,4]],[""S"",[3,5]],[""S"",[0,3]],[""D"",[1,4,3,5]]]",-7.783381634653539,-7.785972944186938,0.0025913095333987,70,2,7,4,3,7
2026-09-v3-pauli-factor-graph,LiH,2.4,51,9,"[[""D"",[0,1,2,3]],[""D"",[0,2,1,3]],[""D"",[0,4,1,5]]]",-7.784924992782422,-7.785972944186938,0.0010479514045158567,70,2,3,0,3,3
2026-09-v3-pauli-factor-graph,LiH,2.4,51,10,"[[""S"",[0,4]],[""S"",[1,4]],[""D"",[0,1,2,4]]]",-7.783381501774455,-7.785972944186938,0.0025914424124824365,70,2,3,2,1,3
2026-09-v3-pauli-factor-graph,LiH,2.4,51,11,"[[""S"",[1,5]],[""D"",[0,1,2,3]],[""D"",[0,3,2,5]],[""D"",[0,1,4,5]],[""S"",[3,4]]]",-7.785502786566332,-7.785972944186938,0.000470157620605427,70,2,5,2,3,5
2026-09-v3-pauli-factor-graph,LiH,2.4,51,12,"[[""D"",[0,1,2,3]],[""D"",[0,1,4,5]],[""S"",[1,3]],[""D"",[0,3,2,4]],[""D"",[0,3,4,5]]]",-7.785763461452219,-7.785972944186938,0.00020948273471876888,70,2,5,1,4,5
2026-09-v3-pauli-factor-graph,LiH,2.4,51,13,"[[""S"",[1,3]],[""S"",[0,2]],[""D"",[1,4,2,5]],[""D"",[0,3,4,5]],[""D"",[0,2,1,5]],[""D"",[0,2,1,3]],[""S"",[1,2]],[""S"",[2,5]]]",-7.784134614164053,-7.785972944186938,0.0018383300228848043,70,2,8,4,4,8
2026-09-v3-pauli-factor-graph,LiH,2.4,51,14,"[[""S"",[0,4]],[""D"",[0,1,2,5]],[""D"",[0,3,1,5]]]",-7.783381557558486,-7.785972944186938,0.0025913866284517084,70,2,3,1,2,3
2026-09-v3-pauli-factor-graph,LiH,2.4,51,15,"[[""D"",[0,1,2,3]],[""D"",[0,2,1,5]],[""D"",[2,4,3,5]],[""D"",[0,1,3,5]]]",-7.784925266232981,-7.785972944186938,0.0010476779539567715,70,2,4,0,4,4
2026-09-v3-pauli-factor-graph,LiH,2.4,51,16,"[[""S"",[0,2]],[""D"",[2,4,3,5]],[""D"",[1,2,4,5]],[""D"",[0,1,3,5]]]",-7.7841103773575435,-7.785972944186938,0.0018625668293941189,70,2,4,1,3,4
2026-09-v3-pauli-factor-graph,LiH,2.4,51,17,"[[""S"",[1,3]],[""D"",[0,4,3,5]],[""S"",[0,5]],[""D"",[1,2,3,4]],[""S"",[0,3]],[""S"",[1,4]],[""D"",[0,1,2,5]]]",-7.783381368257279,-7.785972944186938,0.0025915759296584184,70,2,7,4,3,7
2026-09-v3-pauli-factor-graph,LiH,2.4,79,0,"[[""D"",[0,1,2,3]],[""D"",[1,2,4,5]],[""S"",[0,4]]]",-7.784924573654321,-7.785972944186938,0.0010483705326169712,70,2,3,1,2,3
